ID,Games,NOC
90896,2014 Winter,FIN
90897,1964 Summer,HUN
90898,1936 Summer,HUN
90899,1952 Summer,HUN
90900,1920 Summer,TCH
90900,1924 Winter,TCH
90901,1996 Summer,MDA
90902,1936 Summer,ISL
90903,2006 Winter,ISL
90904,2012 Summer,LTU
90904,2016 Summer,LTU
90905,1976 Summer,FRG
90906,2012 Summer,ITA
90906,2016 Summer,ITA
90907,1956 Summer,URS
90908,1972 Summer,AUS
90908,1976 Summer,AUS
90909,1948 Summer,BRA
90910,1948 Winter,POL
90911,1936 Summer,EST
90912,2002 Winter,ITA
90912,2006 Winter,ITA
90913,1992 Summer,FIN
90914,1998 Winter,FIN
90914,2002 Winter,FIN
90914,2006 Winter,FIN
90915,2000 Summer,TUR
90916,1968 Summer,HUN
90916,1972 Summer,HUN
90917,1928 Summer,HUN
90918,1924 Summer,LUX
90919,2008 Summer,THA
90920,1956 Summer,ITA
90921,1988 Summer,INA
90922,1956 Summer,ITA
90922,1960 Summer,ITA
90922,1964 Summer,ITA
90922,1968 Summer,ITA
90922,1972 Summer,ITA
90923,1936 Winter,TUR
90924,1988 Summer,BRA
90924,1992 Summer,BRA
90925,2008 Summer,GER
90926,1928 Winter,AUT
90927,1996 Summer,ARG
90928,1998 Winter,IRL
90929,1936 Summer,MEX
90930,1992 Summer,BUL
90931,1972 Summer,ALB
90932,1952 Summer,ITA
90933,1996 Summer,CHN
90934,2016 Summer,TPE
90935,2016 Summer,TPE
90936,2016 Summer,CHN
90937,2008 Summer,CHN
90938,1964 Summer,TPE
90938,1968 Summer,TPE
90939,2006 Winter,CHN
90940,2008 Summer,TPE
90941,2016 Summer,CHN
90942,1984 Summer,CHN
90943,2000 Summer,CHN
90943,2004 Summer,CHN
90943,2008 Summer,CHN
90944,2004 Summer,TPE
90944,2008 Summer,TPE
90945,2004 Summer,CHN
90946,2004 Summer,TPE
90946,2008 Summer,TPE
90947,2008 Summer,TPE
90948,2008 Summer,CHN
90949,1996 Summer,CHN
90950,2008 Summer,CHN
90951,1964 Winter,ROU
90951,1968 Winter,ROU
90951,1976 Winter,ROU
90952,1992 Summer,TCH
90953,1976 Summer,TCH
90953,1980 Summer,TCH
90954,1972 Summer,ESP
90955,1988 Summer,GRE
90956,1992 Summer,CYP
90957,1984 Summer,GRE
90958,1996 Summer,GRE
90959,1952 Summer,GRE
90960,1906 Summer,GRE
90961,1948 Summer,IRI
90962,1972 Summer,ROU
90962,1976 Summer,ROU
90963,2008 Summer,ROU
90963,2016 Summer,ROU
90964,1956 Winter,ROU
90965,1936 Summer,ROU
90966,1972 Winter,ROU
90966,1976 Winter,ROU
90966,1980 Winter,ROU
90967,2008 Summer,ITA
90968,2012 Summer,BLR
90968,2016 Summer,AZE
90969,1980 Summer,POL
90970,1996 Summer,GRE
90971,1992 Winter,LTU
90971,1994 Winter,LTU
90971,1998 Winter,LTU
90971,2002 Winter,LTU
90972,2004 Summer,GRE
90973,1952 Summer,BUL
90973,1956 Summer,BUL
90974,1964 Summer,BUL
90975,1992 Summer,BUL
90976,1976 Summer,BUL
90976,1980 Summer,BUL
90977,2014 Winter,SLO
90978,2008 Summer,THA
90979,1964 Summer,THA
90980,1998 Winter,UKR
90980,2002 Winter,UKR
90981,1980 Summer,URS
90981,1988 Summer,URS
90982,2016 Summer,NZL
90983,1976 Summer,URS
90984,1998 Winter,UKR
90985,2000 Summer,SCG
90986,1976 Summer,YUG
90986,1980 Summer,YUG
90986,1984 Summer,YUG
90987,1976 Winter,ITA
90988,1960 Summer,ITA
90989,2000 Summer,SVK
90990,1968 Summer,ITA
90991,1956 Winter,FRA
90992,2010 Winter,CZE
90992,2014 Winter,CZE
90993,1992 Summer,ESP
90993,1996 Summer,ESP
90994,1960 Summer,GBR
90994,1964 Summer,GBR
90995,2014 Winter,FRA
90996,1968 Summer,HUN
90996,1972 Summer,HUN
90997,1992 Summer,HUN
90998,1924 Winter,YUG
90999,2004 Summer,IND
91000,1992 Summer,FRA
91001,2016 Summer,MKD
91002,1968 Winter,BUL
91003,1956 Summer,IND
91004,1988 Summer,NEP
91005,1956 Summer,IND
91006,1972 Summer,BUL
91007,1976 Summer,INA
91007,1984 Summer,INA
91008,1992 Summer,INA
91009,1996 Summer,IND
91010,1976 Summer,ITA
91011,1984 Summer,NEP
91012,1996 Summer,ARG
91013,1952 Summer,ITA
91014,1948 Summer,ITA
91015,1948 Summer,ITA
91016,1964 Winter,USA
91017,2002 Winter,BUL
91017,2010 Winter,BUL
91018,2002 Winter,BUL
91019,1964 Summer,BUL
91019,1968 Summer,BUL
91020,1968 Summer,BUL
91021,1956 Winter,ROU
91022,1988 Winter,YUG
91022,1992 Winter,YUG
91023,1994 Winter,CZE
91024,2008 Summer,FRA
91025,1928 Summer,BEL
91026,1972 Summer,PHI
91027,1968 Summer,ITA
91028,1976 Summer,ITA
91028,1980 Summer,ITA
91029,2000 Summer,NEP
91030,2016 Summer,CAN
91031,1984 Summer,ITA
91031,1988 Summer,ITA
91032,2012 Summer,GRE
91033,1988 Summer,POL
91033,1992 Summer,POL
91034,1996 Summer,RUS
91034,2012 Summer,KAZ
91035,1980 Summer,URS
91036,2014 Winter,UKR
91037,2016 Summer,CHN
91038,2004 Summer,CHN
91038,2008 Summer,CHN
91038,2012 Summer,CHN
91039,1984 Summer,CHN
91040,2002 Winter,CHN
91040,2006 Winter,CHN
91040,2010 Winter,CHN
91040,2014 Winter,CHN
91041,1988 Summer,CHN
91042,1996 Summer,HKG
91043,2008 Summer,CHN
91043,2012 Summer,CHN
91043,2016 Summer,CHN
91044,1988 Summer,CHN
91045,1992 Summer,CHN
91046,1960 Summer,GRE
91046,1964 Summer,GRE
91046,1968 Summer,GRE
91047,1996 Summer,GRE
91048,1972 Summer,ITA
91048,1976 Summer,ITA
91049,2008 Summer,GUM
91050,1992 Summer,GUM
91051,1972 Summer,URS
91052,2004 Summer,PHI
91053,1932 Winter,CAN
91054,2012 Summer,MOZ
91055,1936 Summer,NED
91055,1948 Summer,NED
91056,1968 Summer,FRA
91057,1968 Summer,MEX
91058,1988 Summer,GUA
91059,1996 Summer,ESP
91060,1996 Summer,GUA
91061,2000 Summer,BIH
91061,2004 Summer,BIH
91062,1968 Summer,THA
91063,1996 Summer,THA
91063,2004 Summer,THA
91063,2008 Summer,THA
91063,2012 Summer,THA
91064,2014 Winter,SVK
91065,2014 Winter,RUS
91066,1948 Winter,FRA
91067,2012 Summer,BRA
91068,1960 Summer,ESP
91068,1964 Summer,ESP
91069,1968 Summer,FRA
91069,1972 Summer,FRA
91070,2008 Summer,ITA
91070,2012 Summer,ITA
91071,2004 Summer,GBR
91072,1992 Summer,IRI
91073,1964 Summer,GER
91074,1952 Summer,GER
91075,1908 Summer,GBR
91076,1968 Summer,URS
91076,1972 Summer,URS
91076,1976 Summer,URS
91077,1996 Summer,BLR
91078,1948 Summer,AUT
91079,1996 Summer,UZB
91080,2002 Winter,BLR
91081,1996 Summer,UKR
91082,1968 Winter,BUL
91082,1972 Winter,BUL
91082,1976 Winter,BUL
91083,2004 Summer,UZB
91083,2008 Summer,UZB
91084,1998 Winter,BLR
91084,2002 Winter,BLR
91085,2012 Summer,RUS
91086,1952 Summer,URS
91087,1988 Summer,URS
91088,1992 Summer,EUN
91088,1996 Summer,RUS
91088,2000 Summer,RUS
91089,2006 Winter,RUS
91089,2010 Winter,RUS
91090,1996 Summer,RUS
91091,1988 Summer,USA
91091,1996 Summer,USA
91092,2012 Summer,BEL
91093,1996 Summer,NED
91094,2012 Summer,FRA
91095,1988 Summer,FRA
91096,2000 Summer,THA
91096,2004 Summer,THA
91097,1936 Summer,AUT
91098,1972 Summer,URS
91099,1952 Summer,BUL
91099,1956 Summer,BUL
91099,1960 Summer,BUL
91100,1956 Summer,BUL
91100,1960 Summer,BUL
91101,1992 Summer,EUN
91101,2000 Summer,RUS
91102,1988 Summer,BUL
91103,2002 Winter,MKD
91104,1988 Summer,TCH
91105,1964 Summer,BUL
91106,2004 Summer,GRE
91107,2004 Summer,ITA
91108,2000 Summer,ITA
91109,2016 Summer,COL
91110,1988 Summer,ITA
91110,1992 Summer,ITA
91111,1984 Summer,GRE
91112,2000 Summer,GRE
91113,2004 Summer,GRE
91114,1896 Summer,GRE
91115,1936 Summer,GRE
91116,1956 Summer,NED
91117,1992 Summer,FRA
91118,1972 Summer,URS
91119,2004 Summer,GRE
91120,2012 Summer,UKR
91120,2016 Summer,UKR
91121,2002 Winter,LAT
91121,2006 Winter,LAT
91122,1906 Summer,GRE
91123,1912 Summer,RUS
91124,1980 Summer,YUG
91125,1984 Winter,GRE
91126,1924 Summer,GRE
91127,1992 Summer,ROU
91127,1996 Summer,ROU
91128,1992 Summer,ROU
91129,1980 Summer,ROU
91130,2008 Summer,GBR
91130,2012 Summer,GBR
91131,1984 Summer,GBR
91132,2012 Summer,RSA
91133,1992 Summer,IOA
91134,1960 Summer,ISR
91135,1900 Summer,FRA
91136,1984 Summer,PHI
91137,1906 Summer,GRE
91138,2014 Winter,KAZ
91139,1994 Winter,KAZ
91139,1998 Winter,KAZ
91139,2002 Winter,KAZ
91140,2004 Summer,GHA
91141,2000 Summer,FIN
91142,1956 Winter,TCH
91142,1960 Winter,TCH
91143,2016 Summer,ROU
91144,1964 Winter,ROU
91144,1968 Winter,ROU
91144,1972 Winter,ROU
91144,1976 Winter,ROU
91145,1956 Winter,URS
91146,2008 Summer,RUS
91146,2012 Summer,RUS
91146,2016 Summer,RUS
91147,1906 Summer,GRE
91148,1980 Summer,ROU
91149,1948 Summer,ITA
91150,1956 Summer,ITA
91151,1984 Summer,AUT
91152,1984 Summer,AUT
91153,2000 Summer,THA
91153,2004 Summer,THA
91154,1984 Summer,THA
91155,1984 Summer,THA
91155,1992 Summer,THA
91156,1992 Winter,HUN
91156,1994 Winter,HUN
91156,1998 Winter,HUN
91157,1968 Summer,BUL
91158,1924 Summer,ITA
91159,1994 Winter,ITA
91159,1998 Winter,ITA
91160,2000 Summer,ITA
91161,2010 Winter,RUS
91162,2016 Summer,ITA
91163,1980 Summer,FRA
91164,2000 Summer,IRI
91164,2004 Summer,IRI
91165,1948 Summer,CHN
91166,2000 Summer,ITA
91167,1900 Summer,FRA
91168,2012 Summer,LIB
91169,1912 Summer,FRA
91169,1920 Summer,FRA
91169,1924 Summer,FRA
91169,1928 Summer,FRA
91170,1924 Summer,ITA
91171,1980 Summer,SMR
91171,1984 Summer,SMR
91172,2004 Summer,ITA
91172,2012 Summer,ITA
91173,1964 Summer,ITA
91173,1968 Summer,ITA
91174,1976 Summer,ARG
91175,1996 Summer,ITA
91175,2000 Summer,ITA
91176,2012 Summer,ITA
91176,2016 Summer,ITA
91177,1928 Summer,GRE
91178,2008 Summer,CRO
91179,1980 Summer,HUN
91180,1980 Summer,HUN
91181,1968 Summer,PHI
91181,1972 Summer,PHI
91182,1992 Summer,PHI
91182,1996 Summer,PHI
91183,1992 Summer,GRE
91183,1996 Summer,GRE
91184,1906 Summer,GRE
91185,1906 Summer,GRE
91186,1996 Summer,GRE
91187,1936 Summer,GRE
91187,1952 Summer,GRE
91188,1952 Summer,GRE
91189,1996 Summer,GRE
91189,2000 Summer,GRE
91189,2004 Summer,GRE
91189,2008 Summer,GRE
91189,2012 Summer,GRE
91190,1972 Summer,GRE
91191,2008 Summer,GRE
91192,1984 Summer,GRE
91193,2004 Summer,GRE
91194,1948 Summer,GRE
91195,2004 Summer,CYP
91195,2008 Summer,CYP
91196,2004 Summer,GRE
91197,2004 Summer,GRE
91198,2008 Summer,GRE
91199,1924 Summer,GRE
91200,2012 Summer,GRE
91201,2004 Summer,GRE
91202,2000 Summer,CYP
91202,2004 Summer,CYP
91203,2008 Summer,GRE
91204,2004 Summer,GRE
91204,2008 Summer,GRE
91205,1924 Summer,GRE
91206,2004 Summer,GRE
91206,2008 Summer,GRE
91207,1980 Summer,GRE
91208,1956 Winter,GRE
91209,1952 Summer,GRE
91210,1936 Summer,GRE
91211,1906 Summer,GRE
91212,1960 Summer,GRE
91212,1964 Summer,GRE
91212,1968 Summer,GRE
91213,1972 Summer,GRE
91213,1976 Summer,GRE
91214,2000 Summer,GRE
91214,2004 Summer,GRE
91215,1906 Summer,GRE
91216,1992 Summer,BRA
91217,1896 Summer,GRE
91218,1996 Summer,GRE
91218,2004 Summer,GRE
91219,2016 Summer,CYP
91220,1984 Summer,CYP
91221,2012 Summer,GRE
91222,1906 Summer,GRE
91223,2016 Summer,GRE
91224,2000 Summer,CYP
91224,2004 Summer,CYP
91225,1998 Winter,GRE
91226,1980 Summer,CYP
91226,1984 Summer,CYP
91227,1992 Summer,GRE
91227,1996 Summer,GRE
91228,1906 Summer,GRE
91229,2004 Summer,PUR
91230,2004 Summer,GRE
91230,2008 Summer,GRE
91231,2014 Winter,CYP
91232,2010 Winter,CYP
91233,2010 Winter,CYP
91234,2012 Summer,GRE
91234,2016 Summer,GRE
91235,1932 Winter,ROU
91236,1984 Summer,GRE
91236,1988 Summer,GRE
91236,1992 Summer,GRE
91236,1996 Summer,GRE
91237,2004 Summer,GRE
91238,1988 Summer,GRE
91239,1964 Summer,GRE
91239,1968 Summer,GRE
91239,1972 Summer,GRE
91240,1996 Summer,GRE
91241,1932 Summer,GRE
91242,1996 Summer,GRE
91242,2004 Summer,GRE
91243,1988 Summer,HUN
91243,1992 Summer,HUN
91243,1996 Summer,HUN
91244,1906 Summer,GRE
91245,1992 Summer,ITA
91245,1996 Summer,ITA
91246,1960 Summer,BUL
91247,2008 Summer,ITA
91248,2012 Summer,GRE
91249,1936 Summer,GRE
91250,1896 Summer,GRE
91251,1896 Summer,GRE
91252,1988 Summer,GRE
91253,1996 Summer,GRE
91253,2000 Summer,GRE
91253,2004 Summer,GRE
91253,2008 Summer,GRE
91253,2012 Summer,GRE
91254,2000 Summer,GRE
91255,1956 Summer,GRE
91255,1960 Summer,GRE
91256,1906 Summer,GRE
91257,2016 Summer,GRE
91258,2004 Summer,GRE
91259,1906 Summer,TUR
91259,1912 Summer,TUR
91260,1920 Summer,BEL
91261,1932 Summer,GER
91262,2008 Summer,AUS
91263,1906 Summer,GER
91264,2004 Summer,CAN
91265,1956 Summer,YUG
91266,1924 Summer,POL
91266,1928 Summer,POL
91266,1932 Summer,POL
91266,1936 Summer,POL
91267,1988 Summer,YUG
91268,1996 Summer,ITA
91268,2000 Summer,ITA
91268,2004 Summer,ITA
91268,2012 Summer,ITA
91269,1996 Summer,ITA
91270,2004 Summer,CHI
91271,1976 Summer,TCH
91272,1992 Summer,INA
91273,2016 Summer,GEO
91274,1988 Summer,ISR
91275,1992 Summer,GER
91276,1906 Summer,FRA
91277,1980 Summer,HUN
91278,1948 Summer,HUN
91278,1952 Summer,HUN
91279,1968 Summer,ROU
91279,1972 Summer,ROU
91280,2004 Summer,HUN
91280,2008 Summer,HUN
91280,2016 Summer,HUN
91281,1968 Summer,HUN
91281,1972 Summer,HUN
91281,1976 Summer,HUN
91282,1948 Summer,HUN
91282,1952 Summer,HUN
91282,1956 Summer,HUN
91283,1928 Summer,HUN
91284,1972 Summer,HUN
91284,1976 Summer,HUN
91284,1980 Summer,HUN
91285,2016 Summer,HUN
91286,1952 Summer,HUN
91287,1964 Summer,HUN
91288,1956 Winter,SUI
91289,2000 Summer,GRE
91289,2004 Summer,GRE
91289,2008 Summer,GRE
91290,2016 Summer,GRE
91291,1952 Summer,RSA
91292,2004 Summer,GRE
91293,1992 Summer,GRE
91294,1980 Summer,GRE
91295,2000 Summer,USA
91295,2004 Summer,USA
91295,2008 Summer,USA
91296,1908 Summer,FRA
91297,1952 Winter,NED
91298,1952 Winter,NED
91299,1984 Summer,FRG
91300,1988 Summer,GBR
91301,2004 Summer,GHA
91302,1964 Winter,GRE
91302,1968 Winter,GRE
91303,1998 Winter,GRE
91304,1998 Winter,GRE
91305,1960 Summer,AUS
91305,1964 Summer,AUS
91306,1956 Summer,AUS
91307,1988 Summer,HUN
91308,1948 Summer,GRE
91309,2000 Summer,ROU
91310,2004 Summer,ROU
91310,2008 Summer,ROU
91310,2012 Summer,ROU
91311,2010 Winter,BUL
91312,1996 Summer,ARM
91313,1992 Winter,CAN
91314,1960 Summer,POR
91314,1968 Summer,POR
91315,1952 Summer,POR
91316,1996 Summer,CAN
91317,1996 Summer,SUI
91318,2016 Summer,CAN
91319,2004 Summer,BRA
91319,2008 Summer,BRA
91320,1948 Summer,IND
91321,1924 Summer,FRA
91322,1988 Summer,ARG
91323,2000 Summer,ARG
91324,2000 Summer,BRA
91324,2004 Summer,BRA
91325,1976 Summer,BRA
91325,1984 Summer,BRA
91326,1968 Winter,USA
91327,1996 Summer,ITA
91328,2008 Summer,USA
91329,1996 Summer,UKR
91330,1956 Summer,POL
91331,1992 Summer,BIH
91332,1920 Summer,BRA
91333,1992 Summer,NZL
91333,2004 Summer,NZL
91334,1976 Summer,HUN
91334,1980 Summer,HUN
91335,1988 Summer,BRA
91335,1992 Summer,BRA
91336,2016 Summer,AUS
91337,1980 Summer,ESP
91338,1936 Summer,TCH
91339,1964 Summer,MAS
91340,1968 Summer,MEX
91341,1964 Summer,URS
91342,1956 Summer,URS
91343,1972 Summer,URS
91344,1992 Winter,EUN
91344,1994 Winter,BLR
91344,1998 Winter,BLR
91345,1936 Summer,POL
91346,1968 Summer,FRA
91347,1980 Summer,ROU
91348,1980 Summer,ROU
91349,1952 Summer,ROU
91350,1952 Summer,ROU
91350,1956 Summer,ROU
91351,1948 Summer,GRE
91352,1984 Winter,USA
91352,1988 Summer,USA
91352,1992 Summer,USA
91352,1996 Summer,USA
91353,1896 Summer,GRE
91354,1906 Summer,GRE
91355,1896 Summer,GRE
91355,1900 Summer,GRE
91356,1976 Summer,THA
91357,2012 Summer,UKR
91357,2016 Summer,UKR
91358,1906 Summer,GRE
91359,1976 Summer,IRI
91360,2006 Winter,USA
91361,2012 Summer,JAM
91362,2006 Winter,ITA
91363,1988 Summer,BEL
91364,1980 Summer,ESP
91365,1998 Winter,SVK
91365,2002 Winter,SVK
91366,1988 Summer,HUN
91367,2014 Winter,VEN
91368,1968 Summer,COL
91369,1996 Summer,MEX
91370,1932 Summer,GBR
91371,1936 Summer,SUI
91371,1948 Summer,SUI
91372,1964 Summer,FRA
91373,1964 Summer,GHA
91374,1972 Summer,ITA
91375,1996 Summer,MEX
91375,2000 Summer,MEX
91376,1920 Summer,POR
91376,1924 Summer,POR
91376,1928 Summer,POR
91377,1976 Summer,MEX
91378,1996 Summer,ESP
91379,2004 Summer,ARG
91379,2012 Summer,ARG
91379,2016 Summer,ARG
91380,2016 Summer,ECU
91381,2012 Summer,ESP
91382,2008 Summer,ARG
91383,2004 Summer,ESP
91384,2012 Summer,CYP
91384,2016 Summer,CYP
91385,1948 Summer,FRA
91386,1908 Summer,FRA
91387,1960 Summer,FRA
91387,1964 Summer,FRA
91387,1968 Summer,FRA
91388,2006 Winter,CAN
91389,1956 Summer,FRA
91390,1988 Summer,ITA
91390,1992 Summer,ITA
91390,1996 Summer,ITA
91391,1992 Summer,CAN
91391,1996 Summer,CAN
91392,1948 Summer,CUB
91393,1988 Summer,ESP
91393,1992 Summer,ESP
91393,1996 Summer,ESP
91394,1948 Summer,ARG
91395,1992 Summer,ESP
91396,1952 Summer,ARG
91397,1996 Summer,CUB
91397,2004 Summer,CUB
91397,2008 Summer,CUB
91398,2008 Summer,ARG
91398,2012 Summer,ARG
91398,2016 Summer,ARG
91399,2016 Summer,FRA
91400,1994 Winter,BLR
91401,1980 Summer,URS
91402,1996 Summer,CAN
91402,2000 Summer,CAN
91403,1948 Summer,GBR
91403,1952 Summer,GBR
91404,1924 Summer,BEL
91405,1956 Summer,URS
91406,1996 Summer,UZB
91407,2008 Summer,BLR
91408,2008 Summer,KAZ
91409,2000 Summer,KAZ
91409,2008 Summer,KAZ
91410,1960 Summer,ARG
91411,1976 Winter,SUI
91412,1998 Winter,SVK
91413,1992 Summer,ESP
91414,2000 Summer,USA
91414,2004 Summer,USA
91415,1992 Summer,USA
91415,1996 Summer,USA
91416,1908 Summer,ITA
91417,1998 Winter,ITA
91418,1976 Summer,URS
91419,1948 Summer,FRA
91419,1952 Summer,FRA
91420,1964 Summer,AUS
91421,2010 Winter,ITA
91421,2014 Winter,ITA
91422,1920 Summer,ITA
91422,1924 Summer,ITA
91422,1928 Summer,ITA
91423,1976 Summer,CRC
91423,1980 Summer,CRC
91424,1972 Summer,SUI
91425,2000 Summer,ITA
91426,2000 Summer,ITA
91426,2004 Summer,ITA
91427,2010 Winter,USA
91427,2014 Winter,USA
91428,1924 Summer,FRA
91428,1928 Summer,FRA
91429,1996 Summer,GBR
91430,1972 Summer,GBR
91430,1980 Summer,FRA
91430,1984 Summer,FRA
91431,1988 Summer,ITA
91432,2004 Summer,BRA
91432,2008 Summer,BRA
91432,2012 Summer,BRA
91432,2016 Summer,BRA
91433,2004 Summer,ITA
91434,1994 Winter,USA
91435,1992 Winter,USA
91435,1994 Winter,USA
91435,1998 Winter,USA
91436,1992 Winter,USA
91437,1996 Summer,ISR
91438,1900 Summer,FRA
91439,1972 Winter,FRA
91440,2004 Summer,KOR
91441,2008 Summer,KOR
91442,2002 Winter,KOR
91443,1988 Summer,KOR
91444,2004 Summer,KOR
91444,2008 Summer,KOR
91445,1988 Summer,KOR
91446,1984 Summer,KOR
91447,1992 Summer,KOR
91448,1984 Summer,KOR
91449,1988 Summer,KOR
91450,1998 Winter,KOR
91450,2002 Winter,KOR
91450,2006 Winter,KOR
91451,1992 Winter,KOR
91451,1994 Winter,KOR
91451,1998 Winter,KOR
91452,1984 Winter,KOR
91453,1988 Winter,KOR
91454,1988 Summer,KOR
91455,1988 Summer,KOR
91456,1976 Summer,KOR
91457,1984 Summer,KOR
91457,1988 Summer,KOR
91458,2012 Summer,KOR
91459,2004 Summer,KOR
91459,2008 Summer,KOR
91460,1992 Summer,KOR
91460,1996 Summer,KOR
91461,1984 Summer,KOR
91461,1988 Summer,KOR
91461,1996 Summer,KOR
91462,1964 Summer,KOR
91463,1996 Summer,KOR
91464,2004 Summer,KOR
91464,2008 Summer,KOR
91464,2012 Summer,KOR
91464,2016 Summer,KOR
91465,1984 Summer,KOR
91466,1976 Summer,CAN
91467,1948 Summer,KOR
91468,1984 Summer,KOR
91469,1992 Summer,KOR
91470,1972 Summer,KOR
91470,1976 Summer,KOR
91471,1988 Summer,KOR
91471,1992 Summer,KOR
91472,2010 Winter,KOR
91473,1956 Summer,KOR
91474,2000 Summer,KOR
91475,1988 Summer,KOR
91476,1988 Summer,KOR
91477,2008 Summer,KOR
91478,2000 Summer,KOR
91478,2004 Summer,KOR
91479,1988 Summer,KOR
91480,2008 Summer,KOR
91481,1992 Summer,KOR
91482,2012 Summer,KOR
91483,2012 Summer,KOR
91484,1956 Summer,CAN
91485,1968 Summer,KOR
91486,1988 Summer,KOR
91487,1992 Summer,KOR
91488,2012 Summer,KOR
91488,2016 Summer,KOR
91489,1972 Summer,KOR
91489,1976 Summer,KOR
91490,1988 Summer,KOR
91491,1964 Summer,KOR
91491,1968 Summer,KOR
91492,2004 Summer,KOR
91493,1996 Summer,KOR
91494,1988 Summer,KOR
91495,2012 Summer,KOR
91495,2016 Summer,KOR
91496,1984 Summer,KOR
91497,1988 Summer,KOR
91498,2004 Summer,KOR
91499,2004 Summer,KOR
91499,2008 Summer,KOR
91500,2012 Summer,KOR
91501,2000 Summer,KOR
91502,1948 Summer,KOR
91503,2004 Summer,KOR
91504,1996 Summer,KOR
91505,2016 Summer,KOR
91506,1968 Summer,KOR
91507,2016 Summer,KOR
91508,2000 Summer,KOR
91509,2004 Summer,KOR
91510,2014 Winter,KOR
91511,1996 Summer,KOR
91511,2000 Summer,KOR
91512,1964 Summer,KOR
91513,1984 Summer,KOR
91514,2002 Winter,KOR
91515,1988 Summer,KOR
91516,2012 Summer,KOR
91517,2012 Summer,KOR
91518,2004 Summer,KOR
91519,2012 Summer,KOR
91520,1984 Summer,KOR
91521,2016 Summer,KOR
91522,2000 Summer,KOR
91523,2000 Summer,KOR
91524,1988 Winter,KOR
91525,2002 Winter,KOR
91526,2004 Summer,KOR
91526,2008 Summer,KOR
91527,1988 Summer,KOR
91528,1988 Summer,KOR
91528,1992 Summer,KOR
91528,1996 Summer,KOR
91529,2014 Winter,KOR
91530,1984 Summer,KOR
91531,2016 Summer,KOR
91532,1996 Summer,KOR
91532,2000 Summer,KOR
91532,2004 Summer,KOR
91532,2008 Summer,KOR
91533,1988 Summer,KOR
91534,1988 Summer,KOR
91534,1996 Summer,KOR
91535,2000 Summer,KOR
91535,2008 Summer,KOR
91536,1968 Summer,KOR
91537,2000 Summer,KOR
91538,1992 Summer,KOR
91538,1996 Summer,KOR
91539,2004 Summer,KOR
91539,2008 Summer,KOR
91540,2012 Summer,KOR
91541,2000 Summer,KOR
91542,1988 Summer,KOR
91543,1992 Summer,KOR
91544,2000 Summer,KOR
91544,2008 Summer,KOR
91545,2000 Summer,KOR
91546,2014 Winter,KOR
91547,2016 Summer,KOR
91548,1964 Summer,HKG
91548,1968 Summer,HKG
91549,1976 Summer,GBR
91550,1992 Summer,KOR
91551,1988 Summer,KOR
91552,1976 Summer,KOR
91552,1984 Summer,KOR
91553,2000 Summer,KOR
91554,1988 Summer,KOR
91555,1984 Summer,KOR
91556,1988 Summer,KOR
91556,1992 Summer,KOR
91557,2012 Summer,KOR
91558,1992 Summer,KOR
91558,1996 Summer,KOR
91559,1988 Summer,KOR
91560,2008 Summer,KOR
91560,2012 Summer,KOR
91561,2008 Summer,KOR
91561,2012 Summer,KOR
91562,1984 Winter,KOR
91562,1988 Winter,KOR
91563,1976 Summer,KOR
91564,2000 Summer,KOR
91565,1984 Summer,KOR
91565,1988 Summer,KOR
91566,2004 Summer,KOR
91566,2008 Summer,KOR
91566,2012 Summer,KOR
91566,2016 Summer,KOR
91567,1988 Summer,KOR
91568,2016 Summer,KOR
91569,1988 Summer,KOR
91570,2008 Summer,KOR
91570,2012 Summer,KOR
91571,1992 Summer,KOR
91572,2000 Summer,KOR
91572,2004 Summer,KOR
91573,2016 Summer,KOR
91574,1988 Summer,KOR
91574,1992 Summer,KOR
91574,1996 Summer,KOR
91575,1992 Summer,KOR
91575,1996 Summer,KOR
91576,2004 Summer,KOR
91577,1964 Summer,KOR
91578,1964 Summer,KOR
91579,1988 Summer,KOR
91580,2016 Summer,KOR
91581,1972 Summer,KOR
91582,1988 Summer,KOR
91583,2016 Summer,KOR
91584,1984 Summer,KOR
91585,2014 Winter,KOR
91586,1964 Summer,KOR
91587,2000 Summer,KOR
91588,1996 Summer,KOR
91589,2012 Summer,KOR
91590,2012 Summer,KOR
91591,2012 Summer,KOR
91592,2008 Summer,KOR
91592,2012 Summer,KOR
91593,1992 Summer,KOR
91594,1996 Summer,KOR
91594,2000 Summer,KOR
91595,2008 Summer,KOR
91596,2004 Summer,KOR
91596,2008 Summer,KOR
91597,2000 Summer,KOR
91598,1988 Summer,KOR
91599,2000 Summer,KOR
91600,1988 Summer,KOR
91601,1972 Summer,KOR
91602,1996 Summer,KOR
91603,1988 Summer,KOR
91604,2016 Summer,KOR
91605,2010 Winter,KOR
91605,2014 Winter,KOR
91606,2014 Winter,KOR
91607,1964 Summer,KOR
91608,1984 Summer,KOR
91609,1988 Summer,KOR
91610,1996 Summer,KOR
91611,1964 Summer,KOR
91612,1988 Summer,KOR
91613,2014 Winter,KOR
91614,1964 Summer,KOR
91615,1996 Summer,KOR
91615,2000 Summer,KOR
91616,1996 Summer,KOR
91617,1988 Summer,KOR
91618,1988 Summer,KOR
91619,2004 Summer,KOR
91620,2004 Summer,KOR
91620,2008 Summer,KOR
91620,2012 Summer,KOR
91620,2016 Summer,KOR
91621,1988 Summer,KOR
